score,genre,review
5.0,Comedy,sometimes cinema should just be pure unadulterated joy and the artist is precisely that in every wordless frame
4.4,Comedy,city slickers comes packaged as one kind of movie a slapstick comedy about white collar guys on a dude ranch and it delivers on that level while surprising me by being much more ambitious and successful than i expected
4.4,Comedy,the success has much to do with director edgar wright who co wrote the film with comic pegg but pegg is who brings the film to life along with nick frost as ed the dimmest best friend a guy can have
4.0,Comedy,this is a true winner and the smartest comedy you will see this year
1.9,Horror,the thought of children lining up to buy this hideous doll is only slightly more believable than the thought of 5 year olds queueing up to purchase a che guevara t shirt or a dvd of antonionis the passenger
2.8,Comedy,this film is a marketing vehicle that reeks of focus groups and the involvement of the suits
3.8,Comedy,this was a fun movie that comes in time for the start of baseball season the two stars work well together enjoy this fun movie
3.0,Horror,not as creepy as the book but hey itll do in a pinch
3.0,Comedy,essentially a feature length episode of the popular nickelodeon animated series this faithful expansion is savvy enough to stay put
3.5,Horror,it is one dark and downbeat mofo of a movie
3.5,Comedy,what escape from planet earth may lack in novelty it compensates for with a zippy pace and lively voice characterizations led by brendan fraser sarah jessica parker sofia vergara and william shatner
3.5,Comedy,it features strong acting and directing lots of keen observations about what its like living under two different cultures and plenty of warm humour and effective drama
1.2,Comedy,making a comedy that celebrates binge drinking and cretinous behavior isnt a crime against nature making one thats as brutally unfunny as beerfest is
4.0,Comedy,a stoner film that actually lives up to all the buzz both in the press and in the audience
1.0,Horror,despite its visually remarkable attempts to engage the film is an utter loss
2.3,Horror,all in all its a pretty hateful film whose nihilism resounds perhaps most sharply in the twist ending
5.0,Comedy,the greatest superhero film ever
3.1,Comedy,although the episodic nature sometimes gets in the way of narrative propulsion the lively characters and the hypocrisies they inadvertently champion remain watchable
1.2,Comedy,most of the material in the movie is so familiar it makes your teeth itch
4.0,Comedy,its a gag packed fast paced fxladen romp which will provide plenty of entertainment for all ages great stuff
4.0,Comedy,adventure humor and beauty to spare
3.8,Comedy,with near swiss precision director/producer jay roach  and his writers make sure familiarity breeds hilarity
5.0,Comedy,when the kings and queens have come and gone its all about the comedians
1.2,Comedy,its a movie that spoofs intelligence in the most unintelligent way possible and stretches the boundaries of plot free filmmaking into frontiers until now explored only by former cast members of saturday night live
3.5,Comedy,for the first 15 minutes or so moonrise kingdom feels like the movie wes andersons detractors have always accused him of churning out then it finds its footing and becomes a film that only anderson could have made
3.5,Comedy,a great family film with just the right measures of action mythological allusions humor and adventure
2.5,Comedy,you know youre in trouble when the george w bush quote you open your movie with (families is where our nation finds hope where wings take dream) gets the evenings biggest laugh
2.5,Comedy,light formulaic and soft around the middle choreographer turned director anne fletcher and aline brosh mckennas always a bridesmaid  tale doesnt miss a pop psych or pop culture cliché en route to its fairy tale ending
2.5,Comedy,messy
2.5,Comedy,the story is so light and sugary that were it a macys thanksgiving day parade balloon extra heavy duty ropes would be needed to keep it from floating away
4.4,Comedy,writer director stephen merchant the co creator of the office has crafted a smart funny sharp and emotionally charged story about family ties the business of sports entertainment and an underdog tale of pushing through self doubt
4.0,Comedy,we journey from appreciating roger as the ideal over drinks conversationalist to someone we would cross the street to avoid
2.0,Horror,the hallow promises to be an irish mythological horror replete with wee folk and banshees unhappily it merely namechecks these entities and delivers nothing of the sort
3.1,Comedy,bodily fluids seize enough screentime to earn a supporting actor credit
2.5,Horror,[t]he characters of black ops are too flimsy and dispensable for their moral and existential crises to have much of an impact
4.4,Comedy,with its charming characters and nonstop jokes this movie is worth crossing the road to see
4.4,Comedy,the ornery ogre brought to life by mike myers and dreamworks in 2001 returns to the screen for his third outing a fast paced fantasy rife with witty humor and colorful characters
4.0,Comedy,samberg and his co writers akiva schaffer and jorma taccone (the films directors) give us lots of good silly jokes several of them provided by terrific pastiche songs extra marks too for the celebrity cameos
3.1,Comedy,little more than empty calories in pretty packaging
3.1,Horror,though the films raison detre is the big croc veteran genre screenwritering team john d brancato and michael ferris pin some boldly provocative thoughts on motor mouthed steven johnsons sleeve
