score,genre,review
3.1,Action,incorporates intriguing morality debates into a space adventure about young recruits fighting intergalactic bugs but its very serious almost joyless its like starship troopers the campy humor and wanton nudity
3.0,Comedy,easily the most slapstick version of the nativity story ever made and one that finally pays tribute to the critical part played by all the talking animals at the manger on that night
3.1,Drama,as terrific as cotillard is grays coldly cerebral style keeps ewas plight at too far a remove
2.0,Horror,burton piles on the artistic gore for this rendition he just forgets to add the terror
3.0,Drama,its essential viewing for anyone interested in the state of post apartheid south africa
4.0,Comedy,com exceção de embriagado de amor este é o primeiro filme de sandler que não ofende a inteligência do espectador e também o primeiro a realmente conseguir fazer rir
3.0,Horror,while randall maintains tension and a palpable sense of ambiguity his film also happens to be a bit slow and clumsy biting off more than it can chew it especially gets laughably convoluted towards the end where plausibility is stretched
1.0,Comedy,do you remember when you first learned the word kahkah and then kept repeating the term incessantly for days if so you have a handle on the woefully unfunny extended saturday night live sketch macgruber
4.0,Drama,its openly theatrical but if it feels like a film of a play its a play you really should see
2.0,Drama,i simply cannot admire what reeves does with the remake the best i can do is commend his skill at imitating the original
2.5,Drama,moneyball is in the end undone by its excessively subdued atmosphere and pace
3.8,Comedy,can a 3d horror movie be a thing of beauty in the case of this gorgeously shot remake the answer is yes!
5.0,Drama,its impeccable filmmaking with the coens expert writing directing and editing enhanced by roger deakins vibrant cinematography
1.9,Drama,white house down makes olympus has fallen look like a documentary and ill have to check the latter out again to get the taste of the former out of my mouth
4.0,Action,a superb action adventure movie that makes us nostalgic towards the times when the future looked bleak
4.5,Drama,some human beings rise about the crowd in grandeur leave a warm glow every time we think about them and imprint us with their nobility united 93 shows us what glory is all about
3.0,Drama,hillcoat is clearly fascinated by the ever increasing gap between americas rich and poor a shame he cant turn that crisis into a credible drama
2.0,Drama,adequate pulp carried by the engaging pam grier
2.5,Action,there is little sense of wonder or excitement in fantastic four it is merely a middling contender among a sur+ of superhero movies
4.0,Action,if nancy drew is the start of a new franchise parents and kids alike should rejoice
2.8,Drama,allen does phoenix and stone a disservice by giving abe all the plot and jill all the fawning observations of abes plot it feels as though allen cranked up the narration to finish this as fast as possible and move onto his 51st movie
4.0,Comedy,a good example of complex hollywood wizardry placed in the service of sharp intelligent family entertainment
3.5,Drama,ultimately i think the butler  represents an eagerness to look back and face the past as we try to figure out what still needs to be done to ensure a better future
4.0,Drama,sachs conveys a sense of their entire long relationship and the history around it by depicting a difficult late chapter whose uncertain outcome underscores what they mean to each other
3.5,Comedy,instead of turning soft and squishy this examination of karma gets tougher as it goes along its refusal to settle into a cozy niche may be commercially disastrous but i take it as a sign of integrity
5.0,Comedy,its as close as youre likely to get to a perfect movie
2.5,Comedy,adam sandler turns his careless attention to family life in this comedy about a harried white collar father who acquires a remote control that allows him to hopscotch through time
3.0,Drama,arresting visuals and a magnificent performance by ewan mcgregor make this a cut above most religious fare
2.5,Action,over the top over saturated and overly melodramatic this wuxia action adventure follows an outlawed swordsman in ancient china who has to save the emperor fight off deadly assassins and restore his dignity
5.0,Drama,spielberg knows exactly how the human mind works and he uses that knowledge to plumb the elemental fear buried deep within
1.2,Comedy,the shamelessly juvenile pseudo religious mock sincere evan almighty is the most expensive hollywood comedy ever made problem its not that funny
3.0,Comedy,the blend of animation and live action feels natural and even at its most ridiculous points the film is still irresistibly likeable it may not look like much at first but peter rabbit is an unexpected pleasure
2.1,Action,alas a sweet heart and a tender message arent enough to save rise of the guardians from its overly sugary ways
3.0,Drama,the cynical view of humanity demonstrated within makes it a fascinating outlier in the writer/producers canon and the 80s teen film generally
